MET,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW,AccX,AccY,AccZ,VelX,VelY,VelZ,Thrust1,Thrust2,Thrust3,Thrust4,Thrust5,Thrust6,Thrust7
243.20,1034671.004008,-5702123.478237,3135254.149640,-0.413724,0.426549,-0.751527,0.286522,5.366015,0.000000,4.176827,1027.202954,-515.756343,368.046222,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
243.30,1034773.769226,-5702174.996317,3135290.927310,-0.413877,0.426491,-0.751443,0.286609,5.367715,0.000000,4.174642,1027.652179,-515.180801,367.776696,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
243.40,1034876.579380,-5702226.456821,3135327.678016,-0.414030,0.426433,-0.751359,0.286696,5.369415,0.000000,4.172455,1028.101542,-514.605042,367.507065,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
243.50,1034979.434484,-5702277.859727,3135364.401749,-0.414183,0.426374,-0.751274,0.286783,5.371114,0.000000,4.170268,1028.551040,-514.029066,367.237330,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
243.60,1035082.334551,-5702329.205015,3135401.098498,-0.414336,0.426316,-0.751190,0.286870,5.372812,0.000000,4.168081,1029.000676,-513.452873,366.967490,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
243.70,1035185.279596,-5702380.492661,3135437.768253,-0.414489,0.426257,-0.751106,0.286957,5.374509,0.000000,4.165892,1029.450447,-512.876463,366.697546,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
243.80,1035288.269632,-5702431.722645,3135474.411003,-0.414642,0.426199,-0.751021,0.287043,5.376205,0.000000,4.163703,1029.900354,-512.299835,366.427497,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
243.90,1035391.304671,-5702482.894944,3135511.026737,-0.414795,0.426141,-0.750937,0.287130,5.377900,0.000000,4.161513,1030.350398,-511.722991,366.157343,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
244.00,1035494.384729,-5702534.009537,3135547.615445,-0.414948,0.426082,-0.750852,0.287217,5.379594,0.000000,4.159323,1030.800577,-511.145929,365.887084,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
244.10,1035597.509818,-5702585.066401,3135584.177117,-0.415100,0.426024,-0.750768,0.287304,5.381288,0.000000,4.157132,1031.250892,-510.568649,365.616721,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
244.20,1035700.679953,-5702636.065517,3135620.711743,-0.415253,0.425965,-0.750683,0.287390,5.382980,0.000000,4.154940,1031.701343,-509.991152,365.346253,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
244.30,1035803.895145,-5702687.006860,3135657.219311,-0.415406,0.425907,-0.750599,0.287477,5.384672,0.000000,4.152747,1032.151929,-509.413438,365.075680,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
244.40,1035907.155411,-5702737.890411,3135693.699811,-0.415559,0.425848,-0.750514,0.287564,5.386362,0.000000,4.150554,1032.602651,-508.835506,364.805002,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
244.50,1036010.460762,-5702788.716147,3135730.153233,-0.415712,0.425789,-0.750429,0.287651,5.388052,0.000000,4.148360,1033.053509,-508.257356,364.534219,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
244.60,1036113.811212,-5702839.484045,3135766.579566,-0.415865,0.425731,-0.750345,0.287737,5.389741,0.000000,4.146166,1033.504502,-507.678989,364.263331,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
244.70,1036217.206775,-5702890.194086,3135802.978799,-0.416017,0.425672,-0.750260,0.287824,5.391429,0.000000,4.143970,1033.955630,-507.100404,363.992338,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
244.80,1036320.647464,-5702940.846246,3135839.350923,-0.416170,0.425614,-0.750175,0.287911,5.393116,0.000000,4.141774,1034.406893,-506.521602,363.721240,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
244.90,1036424.133293,-5702991.440504,3135875.695927,-0.416323,0.425555,-0.750090,0.287997,5.394803,0.000000,4.139578,1034.858291,-505.942581,363.450037,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
245.00,1036527.664275,-5703041.976839,3135912.013800,-0.416476,0.425496,-0.750006,0.288084,5.396488,0.000000,4.137380,1035.309824,-505.363343,363.178729,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
245.10,1036631.240425,-5703092.455227,3135948.304532,-0.416628,0.425438,-0.749921,0.288171,5.398173,0.000000,4.135182,1035.761492,-504.783888,362.907316,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
245.20,1036734.861754,-5703142.875649,3135984.568111,-0.416781,0.425379,-0.749836,0.288257,5.399856,0.000000,4.132984,1036.213295,-504.204214,362.635797,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
245.30,1036838.528277,-5703193.238081,3136020.804529,-0.416934,0.425320,-0.749751,0.288344,5.401539,0.000000,4.130784,1036.665232,-503.624322,362.364174,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
245.40,1036942.240008,-5703243.542502,3136057.013773,-0.417086,0.425262,-0.749666,0.288430,5.403221,0.000000,4.128584,1037.117304,-503.044213,362.092445,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
245.50,1037045.996959,-5703293.788891,3136093.195834,-0.417239,0.425203,-0.749581,0.288517,5.404901,0.000000,4.126383,1037.569511,-502.463885,361.820611,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
245.60,1037149.799144,-5703343.977225,3136129.350701,-0.417392,0.425144,-0.749496,0.288604,5.406581,0.000000,4.124182,1038.021852,-501.883339,361.548671,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
245.70,1037253.646577,-5703394.107482,3136165.478364,-0.417544,0.425085,-0.749411,0.288690,5.408261,0.000000,4.121980,1038.474327,-501.302575,361.276627,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
245.80,1037357.539270,-5703444.179641,3136201.578812,-0.417697,0.425027,-0.749326,0.288777,5.409939,0.000000,4.119777,1038.926936,-500.721593,361.004477,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
245.90,1037461.477238,-5703494.193681,3136237.652034,-0.417849,0.424968,-0.749241,0.288863,5.411616,0.000000,4.117573,1039.379679,-500.140393,360.732221,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
246.00,1037565.460494,-5703544.149578,3136273.698020,-0.418002,0.424909,-0.749156,0.288950,5.413292,0.000000,4.115369,1039.832556,-499.558975,360.459861,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
246.10,1037669.489051,-5703594.047312,3136309.716759,-0.418154,0.424850,-0.749071,0.289036,5.414968,0.000000,4.113164,1040.285567,-498.977338,360.187394,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
246.20,1037773.562922,-5703643.886860,3136345.708242,-0.418307,0.424791,-0.748986,0.289123,5.416643,0.000000,4.110959,1040.738712,-498.395483,359.914823,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
246.30,1037877.682121,-5703693.668201,3136381.672456,-0.418459,0.424732,-0.748901,0.289209,5.418316,0.000000,4.108753,1041.191991,-497.813410,359.642145,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
246.40,1037981.846661,-5703743.391313,3136417.609392,-0.418612,0.424673,-0.748815,0.289296,5.419989,0.000000,4.106546,1041.645403,-497.231118,359.369362,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
246.50,1038086.056556,-5703793.056174,3136453.519040,-0.418764,0.424615,-0.748730,0.289382,5.421661,0.000000,4.104338,1042.098948,-496.648607,359.096474,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
246.60,1038190.311819,-5703842.662762,3136489.401388,-0.418917,0.424556,-0.748645,0.289469,5.423332,0.000000,4.102130,1042.552627,-496.065879,358.823480,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
246.70,1038294.612463,-5703892.211055,3136525.256426,-0.419069,0.424497,-0.748560,0.289555,5.425002,0.000000,4.099921,1043.006439,-495.482931,358.550380,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
246.80,1038398.958501,-5703941.701031,3136561.084143,-0.419222,0.424438,-0.748474,0.289642,5.426671,0.000000,4.097711,1043.460384,-494.899765,358.277175,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
246.90,1038503.349947,-5703991.132669,3136596.884530,-0.419374,0.424379,-0.748389,0.289728,5.428340,0.000000,4.095501,1043.914463,-494.316381,358.003864,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
247.00,1038607.786815,-5704040.505947,3136632.657574,-0.419527,0.424320,-0.748303,0.289814,5.430007,0.000000,4.093290,1044.368674,-493.732777,357.730447,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
247.10,1038712.269117,-5704089.820843,3136668.403267,-0.419679,0.424261,-0.748218,0.289901,5.431674,0.000000,4.091078,1044.823019,-493.148955,357.456924,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
247.20,1038816.796866,-5704139.077334,3136704.121596,-0.419831,0.424202,-0.748132,0.289987,5.433339,0.000000,4.088866,1045.277496,-492.564915,357.183296,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
247.30,1038921.370077,-5704188.275400,3136739.812553,-0.419984,0.424143,-0.748047,0.290073,5.435004,0.000000,4.086653,1045.732105,-491.980655,356.909562,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
247.40,1039025.988761,-5704237.415017,3136775.476125,-0.420136,0.424083,-0.747961,0.290160,5.436668,0.000000,4.084439,1046.186848,-491.396177,356.635722,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
247.50,1039130.652934,-5704286.496165,3136811.112302,-0.420288,0.424024,-0.747876,0.290246,5.438331,0.000000,4.082225,1046.641722,-490.811479,356.361776,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
247.60,1039235.362607,-5704335.518822,3136846.721075,-0.420440,0.423965,-0.747790,0.290333,5.439993,0.000000,4.080010,1047.096730,-490.226563,356.087724,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
247.70,1039340.117794,-5704384.482964,3136882.302431,-0.420593,0.423906,-0.747705,0.290419,5.441654,0.000000,4.077794,1047.551869,-489.641428,355.813566,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
247.80,1039444.918508,-5704433.388572,3136917.856361,-0.420745,0.423847,-0.747619,0.290505,5.443314,0.000000,4.075578,1048.007141,-489.056073,355.539302,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
247.90,1039549.764762,-5704482.235622,3136953.382855,-0.420897,0.423788,-0.747533,0.290591,5.444973,0.000000,4.073360,1048.462544,-488.470500,355.264932,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
248.00,1039654.656570,-5704531.024092,3136988.881900,-0.421049,0.423729,-0.747448,0.290678,5.446632,0.000000,4.071143,1048.918080,-487.884707,354.990456,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
248.10,1039759.593945,-5704579.753962,3137024.353487,-0.421202,0.423669,-0.747362,0.290764,5.448289,0.000000,4.068924,1049.373748,-487.298696,354.715873,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
248.20,1039864.576899,-5704628.425208,3137059.797606,-0.421354,0.423610,-0.747276,0.290850,5.449946,0.000000,4.066705,1049.829547,-486.712465,354.441185,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
248.30,1039969.605447,-5704677.037810,3137095.214245,-0.421506,0.423551,-0.747190,0.290937,5.451601,0.000000,4.064485,1050.285478,-486.126015,354.166391,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
248.40,1040074.679601,-5704725.591744,3137130.603394,-0.421658,0.423492,-0.747104,0.291023,5.453256,0.000000,4.062265,1050.741541,-485.539345,353.891490,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
248.50,1040179.799375,-5704774.086990,3137165.965042,-0.421810,0.423433,-0.747019,0.291109,5.454910,0.000000,4.060044,1051.197735,-484.952456,353.616483,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
248.60,1040284.964781,-5704822.523525,3137201.299179,-0.421962,0.423373,-0.746933,0.291195,5.456563,0.000000,4.057822,1051.654061,-484.365348,353.341370,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
248.70,1040390.175833,-5704870.901327,3137236.605794,-0.422114,0.423314,-0.746847,0.291281,5.458215,0.000000,4.055599,1052.110518,-483.778021,353.066150,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
248.80,1040495.432543,-5704919.220374,3137271.884877,-0.422266,0.423255,-0.746761,0.291368,5.459866,0.000000,4.053376,1052.567106,-483.190474,352.790824,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
248.90,1040600.734926,-5704967.480645,3137307.136416,-0.422418,0.423195,-0.746675,0.291454,5.461517,0.000000,4.051152,1053.023825,-482.602707,352.515392,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
249.00,1040706.082993,-5705015.682117,3137342.360401,-0.422570,0.423136,-0.746589,0.291540,5.463166,0.000000,4.048928,1053.480675,-482.014721,352.239854,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
249.10,1040811.476759,-5705063.824769,3137377.556822,-0.422722,0.423077,-0.746503,0.291626,5.464814,0.000000,4.046703,1053.937656,-481.426515,351.964209,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
249.20,1040916.916236,-5705111.908578,3137412.725668,-0.422874,0.423017,-0.746417,0.291712,5.466462,0.000000,4.044477,1054.394768,-480.838089,351.688457,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
249.30,1041022.401437,-5705159.933522,3137447.866928,-0.423026,0.422958,-0.746330,0.291798,5.468109,0.000000,4.042250,1054.852011,-480.249444,351.412599,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
249.40,1041127.932375,-5705207.899580,3137482.980591,-0.423178,0.422898,-0.746244,0.291884,5.469754,0.000000,4.040023,1055.309384,-479.660580,351.136635,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
249.50,1041233.509064,-5705255.806729,3137518.066648,-0.423330,0.422839,-0.746158,0.291971,5.471399,0.000000,4.037795,1055.766888,-479.071495,350.860564,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
249.60,1041339.131516,-5705303.654948,3137553.125086,-0.423482,0.422779,-0.746072,0.292057,5.473043,0.000000,4.035567,1056.224522,-478.482190,350.584386,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
249.70,1041444.799745,-5705351.444215,3137588.155897,-0.423634,0.422720,-0.745986,0.292143,5.474686,0.000000,4.033338,1056.682286,-477.892666,350.308102,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
249.80,1041550.513763,-5705399.174507,3137623.159068,-0.423786,0.422660,-0.745899,0.292229,5.476328,0.000000,4.031108,1057.140181,-477.302922,350.031711,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
249.90,1041656.273583,-5705446.845803,3137658.134589,-0.423938,0.422601,-0.745813,0.292315,5.477969,0.000000,4.028877,1057.598205,-476.712958,349.755214,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
250.00,1041762.079219,-5705494.458080,3137693.082450,-0.424090,0.422541,-0.745727,0.292401,5.479610,0.000000,4.026646,1058.056360,-476.122774,349.478610,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
250.10,1041867.930684,-5705542.011317,3137728.002640,-0.424242,0.422482,-0.745640,0.292487,5.481249,0.000000,4.024414,1058.514645,-475.532369,349.201899,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
250.20,1041973.827990,-5705589.505492,3137762.895148,-0.424393,0.422422,-0.745554,0.292573,5.482887,0.000000,4.022182,1058.973059,-474.941745,348.925081,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
250.30,1042079.771150,-5705636.940582,3137797.759964,-0.424545,0.422363,-0.745468,0.292659,5.484525,0.000000,4.019948,1059.431604,-474.350901,348.648156,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
250.40,1042185.760178,-5705684.316565,3137832.597076,-0.424697,0.422303,-0.745381,0.292745,5.486162,0.000000,4.017715,1059.890277,-473.759836,348.371125,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
250.50,1042291.795086,-5705731.633421,3137867.406475,-0.424849,0.422243,-0.745295,0.292831,5.487797,0.000000,4.015480,1060.349081,-473.168551,348.093987,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
250.60,1042397.875887,-5705778.891125,3137902.188149,-0.425001,0.422184,-0.745208,0.292917,5.489432,0.000000,4.013245,1060.808013,-472.577046,347.816741,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
250.70,1042504.002595,-5705826.089657,3137936.942088,-0.425152,0.422124,-0.745121,0.293003,5.491066,0.000000,4.011009,1061.267075,-471.985321,347.539389,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
250.80,1042610.175221,-5705873.228995,3137971.668281,-0.425304,0.422065,-0.745035,0.293089,5.492699,0.000000,4.008772,1061.726267,-471.393375,347.261930,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
250.90,1042716.393780,-5705920.309116,3138006.366717,-0.425456,0.422005,-0.744948,0.293175,5.494331,0.000000,4.006535,1062.185587,-470.801209,346.984364,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
251.00,1042822.658284,-5705967.329998,3138041.037386,-0.425607,0.421945,-0.744862,0.293261,5.495962,0.000000,4.004297,1062.645036,-470.208823,346.706691,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
251.10,1042928.968745,-5706014.291620,3138075.680277,-0.425759,0.421885,-0.744775,0.293347,5.497593,0.000000,4.002059,1063.104615,-469.616216,346.428911,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
251.20,1043035.325177,-5706061.193958,3138110.295380,-0.425911,0.421826,-0.744688,0.293433,5.499222,0.000000,3.999820,1063.564322,-469.023388,346.151023,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
251.30,1043141.727593,-5706108.036992,3138144.882683,-0.426062,0.421766,-0.744602,0.293518,5.500850,0.000000,3.997580,1064.024158,-468.430340,345.873029,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
251.40,1043248.176005,-5706154.820700,3138179.442175,-0.426214,0.421706,-0.744515,0.293604,5.502478,0.000000,3.995339,1064.484122,-467.837072,345.594927,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
251.50,1043354.670427,-5706201.545058,3138213.973847,-0.426365,0.421646,-0.744428,0.293690,5.504105,0.000000,3.993098,1064.944215,-467.243582,345.316719,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
251.60,1043461.210871,-5706248.210045,3138248.477687,-0.426517,0.421587,-0.744341,0.293776,5.505730,0.000000,3.990856,1065.404437,-466.649873,345.038403,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
251.70,1043567.797349,-5706294.815639,3138282.953685,-0.426669,0.421527,-0.744254,0.293862,5.507355,0.000000,3.988614,1065.864786,-466.055942,344.759979,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
251.80,1043674.429876,-5706341.361818,3138317.401830,-0.426820,0.421467,-0.744167,0.293948,5.508979,0.000000,3.986371,1066.325264,-465.461790,344.481449,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
251.90,1043781.108463,-5706387.848560,3138351.822111,-0.426972,0.421407,-0.744080,0.294033,5.510602,0.000000,3.984127,1066.785870,-464.867418,344.202811,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
252.00,1043887.833123,-5706434.275843,3138386.214518,-0.427123,0.421347,-0.743993,0.294119,5.512224,0.000000,3.981882,1067.246605,-464.272825,343.924066,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
252.10,1043994.603870,-5706480.643644,3138420.579039,-0.427275,0.421287,-0.743906,0.294205,5.513845,0.000000,3.979637,1067.707467,-463.678011,343.645213,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
252.20,1044101.420716,-5706526.951941,3138454.915665,-0.427426,0.421227,-0.743819,0.294291,5.515465,0.000000,3.977391,1068.168456,-463.082976,343.366253,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
252.30,1044208.283673,-5706573.200714,3138489.224383,-0.427578,0.421167,-0.743732,0.294377,5.517085,0.000000,3.975145,1068.629574,-462.487721,343.087186,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
252.40,1044315.192755,-5706619.389938,3138523.505184,-0.427729,0.421107,-0.743645,0.294462,5.518703,0.000000,3.972898,1069.090819,-461.892244,342.808011,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
252.50,1044422.147974,-5706665.519592,3138557.758057,-0.427880,0.421047,-0.743558,0.294548,5.520321,0.000000,3.970650,1069.552192,-461.296546,342.528728,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
252.60,1044529.149343,-5706711.589655,3138591.982991,-0.428032,0.420987,-0.743471,0.294634,5.521937,0.000000,3.968401,1070.013692,-460.700627,342.249339,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
252.70,1044636.196875,-5706757.600104,3138626.179975,-0.428183,0.420927,-0.743384,0.294720,5.523553,0.000000,3.966152,1070.475320,-460.104487,341.969841,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
252.80,1044743.290583,-5706803.550916,3138660.348999,-0.428335,0.420867,-0.743297,0.294805,5.525167,0.000000,3.963903,1070.937074,-459.508125,341.690236,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
252.90,1044850.430478,-5706849.442071,3138694.490051,-0.428486,0.420807,-0.743209,0.294891,5.526781,0.000000,3.961652,1071.398956,-458.911543,341.410523,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
253.00,1044957.616575,-5706895.273544,3138728.603121,-0.428637,0.420747,-0.743122,0.294977,5.528394,0.000000,3.959401,1071.860965,-458.314739,341.130703,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
253.10,1045064.848885,-5706941.045316,3138762.688199,-0.428789,0.420687,-0.743035,0.295062,5.530006,0.000000,3.957149,1072.323101,-457.717713,340.850775,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
253.20,1045172.127421,-5706986.757362,3138796.745273,-0.428940,0.420627,-0.742948,0.295148,5.531617,0.000000,3.954897,1072.785363,-457.120467,340.570739,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
253.30,1045279.452196,-5707032.409662,3138830.774332,-0.429091,0.420567,-0.742860,0.295234,5.533227,0.000000,3.952644,1073.247753,-456.522999,340.290595,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
253.40,1045386.823223,-5707078.002193,3138864.775367,-0.429242,0.420507,-0.742773,0.295319,5.534837,0.000000,3.950390,1073.710269,-455.925310,340.010344,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
253.50,1045494.240514,-5707123.534933,3138898.748365,-0.429394,0.420447,-0.742685,0.295405,5.536445,0.000000,3.948136,1074.172911,-455.327399,339.729985,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
253.60,1045601.704082,-5707169.007860,3138932.693317,-0.429545,0.420387,-0.742598,0.295490,5.538052,0.000000,3.945881,1074.635680,-454.729266,339.449518,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
253.70,1045709.213940,-5707214.420951,3138966.610211,-0.429696,0.420326,-0.742510,0.295576,5.539659,0.000000,3.943625,1075.098575,-454.130912,339.168943,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
253.80,1045816.770099,-5707259.774185,3139000.499037,-0.429847,0.420266,-0.742423,0.295662,5.541264,0.000000,3.941369,1075.561597,-453.532337,338.888260,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
253.90,1045924.372574,-5707305.067539,3139034.359784,-0.429998,0.420206,-0.742335,0.295747,5.542869,0.000000,3.939112,1076.024744,-452.933540,338.607469,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
254.00,1046032.021376,-5707350.300991,3139068.192441,-0.430149,0.420146,-0.742248,0.295833,5.544473,0.000000,3.936854,1076.488018,-452.334521,338.326570,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
254.10,1046139.716517,-5707395.474519,3139101.996997,-0.430301,0.420086,-0.742160,0.295918,5.546076,0.000000,3.934596,1076.951417,-451.735280,338.045563,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
254.20,1046247.458012,-5707440.588101,3139135.773442,-0.430452,0.420025,-0.742073,0.296004,5.547677,0.000000,3.932337,1077.414943,-451.135818,337.764449,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
254.30,1046355.245871,-5707485.641714,3139169.521765,-0.430603,0.419965,-0.741985,0.296089,5.549278,0.000000,3.930078,1077.878594,-450.536134,337.483226,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
254.40,1046463.080108,-5707530.635337,3139203.241954,-0.430754,0.419905,-0.741897,0.296175,5.550878,0.000000,3.927817,1078.342370,-449.936228,337.201895,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
254.50,1046570.960735,-5707575.568947,3139236.934000,-0.430905,0.419844,-0.741810,0.296260,5.552478,0.000000,3.925556,1078.806273,-449.336100,336.920456,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
254.60,1046678.887765,-5707620.442522,3139270.597891,-0.431056,0.419784,-0.741722,0.296346,5.554076,0.000000,3.923295,1079.270300,-448.735750,336.638908,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
254.70,1046786.861211,-5707665.256040,3139304.233616,-0.431207,0.419724,-0.741634,0.296431,5.555673,0.000000,3.921033,1079.734453,-448.135178,336.357253,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
254.80,1046894.881084,-5707710.009478,3139337.841165,-0.431358,0.419663,-0.741546,0.296517,5.557269,0.000000,3.918770,1080.198731,-447.534384,336.075489,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
254.90,1047002.947397,-5707754.702815,3139371.420526,-0.431509,0.419603,-0.741458,0.296602,5.558865,0.000000,3.916506,1080.663135,-446.933368,335.793617,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
255.00,1047111.060164,-5707799.336028,3139404.971690,-0.431660,0.419543,-0.741370,0.296688,5.560459,0.000000,3.914242,1081.127663,-446.332130,335.511637,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
255.10,1047219.219395,-5707843.909095,3139438.494645,-0.431811,0.419482,-0.741283,0.296773,5.562053,0.000000,3.911977,1081.592316,-445.730670,335.229548,0.0000,0.0000,0.8500,0.8500,0.8500,0.8500,0.0000
